uid	text
7017792809	Два баскетболиста один в черном и красном и один в сине -белом, играют в игру с рефери и толпой на заднем плане.
453473508	Коричневая собака прыгает в Stoney Brook.
85676478	Улыбающийся мужчина в черной рубашке стоит в комнате с телевизором и столом с едой и вазой с цветами.
264009676	Двое мужчин покупают апельсиновый сок.
3330680118	Ребенок сидит на лыжном устройстве на снегу.
69710411	Друзья наслаждаются костра.
4858186528	Человек, касающийся новорожденного ребенка.
4725689830	Люди покупают товары на фруктовой подставке.
3635911776	Три женщины танцуют в одеждах.
2508024651	Кто -то в белом и черном наряде в горошек раздает небольшие коробки апельсинового сока за осторожную ленту на улице.
2115631346	Две собаки бегают через снежное поле.
3315033940	Скоростная катер прорывает воду.
4546918010	Трое молодых людей играют в азиатские барабаны.
541552675	Двое мужчин стоят за поворотным столом DJ.
2703515269	Три исследователя, работающие в лаборатории.
3518822380	Три человека стоят перед синей стеной с граффити на ней, в то время как на переднем плане находятся три металлические столбы и три зеленых ящика.
4640634694	Молодая женщина в черных солнцезащитных очках и татуировке держит розовый футболист Sungalses, стоя на городской улице.
4868603969	Человек, ловящий рыбу, сидел под зонтиком.
3119875880	Мальчик поднимается на скалы.
2938181762	Мальчик играет возле фонтана.
4693832859	Молодой ребенок очень осторожно идет.
138705546	Две маленькие девочки в купальных костюмах сидят на берегу озера, наблюдая за тем, как кто -то ловит лодку.
350588129	Черная собака прыгает в бассейн.
4668559471	Двое мужчин стоят на открытом рынке.
6371136393	Двое мужчин бегут в каком -то марафоне, один человек делает паузу, бегая, чтобы вытереть пот с лица.
3109780402	Две девушки приседают в маленьком киоске.
731236273	Трое детей находятся на грязной тропе.
2226534154	Женщина в фиолетовом платье смотрит на людей у ​​двери, и ее рука бегала по ее волосам.
4959476952	Индийские женщины находятся рядом с кучами грязи.
836828001	Ребенок выплевывает воду.
2228619706	Ребенок в боулинге бросал маленький апельсиновый мяч на острове с другим ребенком на заднем плане.
3537218226	Человек в желтом шлеме скалолазан
4613268345	Человек, стоящий на 9-11 плакате
4442488355	Женщина в черном, толкающая коляску.
3093728951	Группа протестующих собрана снаружи в пальто и держит знаки, протестующие против школьной реформы.
2920969723	Скейтбордист едет по городской улице.
2831672255	Собака на соревнованиях бежит по рампе.
4860415782	Парень, исполняющий странный зеркальный мяч спорта.
3492180255	Спотс команда обнимает после игры.
8091409663	Лыжник, летящий по воздуху, хватает дно своего правого лыжа, смотрит на себя на свою посадку.
1925086298	Азиатская женщина с красновато-блондинкой, сидящей за компьютером, помогает то, что похоже на библиотекарь.
2382950929	Мальчик в джинсах сидит на скалах, в то время как пожилые женщины в красной вершине держат соломенную шляпу на скалах, которые находятся рядом с озером.
4597269859	Белокурая женщина держит ее выпить в баре.
3773321396	Женщина из брюнетки, в желтой майке, юбка с принтом Пейсли, волосатые ноги, сидящая на синем диване, читает книгу.
2652974155	Мужчина в зеленой рубашке, ловя рыбу.
5512062568	Красная девушка, одетая в серую рубашку, играет на качелях шин вместе со своей подругой, которая носит розовую рубашку.
413045343	Группа людей разговаривает и едят.
3636193038	Четыре мужчины экзамен на двигатель моторного лодки.
3552491248	Мужчина расслабляется на заборе во время заката.
4086671949	Мужчина идет по улице с рюкзаком, и женщина катается на велосипеде в противоположном направлении.
957129624	Человек с длинными темными волосами, покрывающими его глаза, носит белую и черную куртку, хватая микрофон.
70645290	Ребенок плачет во время поездки.
4679363874	Двое мужчин стоят в окнах.
3216926094	Коричневая и черная собака, которая приносит синюю игрушку.
3870409487	Высокое здание с зеркальными окнами отражает голубое небо, когда молодая женщина на городе Sky Way наблюдает за движением внизу.
4083086047	Сырые встречи, висящие на рельсе.
85519095	Молодой мальчик, одетый в серую и синюю бейсбольную форму, готовившись ударить по мячу с подставки T-Ball, в то время как зрители смотрят из-за забора цепи.
1850901757	Коротконичья женщина страстно говорит с группой молодых женщин, носящих традиционные индийские платья.
2195256068	Девушка в белом бьет по теннисному мячу.
129528391	Человек, несущий музыкальный инструмент и в серой куртке, фиолетовой шляпе и фиолетовой шарф, осматривает немного денег, когда он стоит возле изношенного утилит.
3623302162	Большая белая собака бежит в траву.
51146227	Девушка в красном сидит возле фонтана.
4507048434	Плакат на кирпичной стене демонстрирует рекламу для Флана, и человек за углом здания говорит по мобильному телефону.
6378330987	Строительные работники разгружают кирпичи из грузовика, припаркованного непосредственно напротив рабочей зоны, где ждет другой работник.
445081753	Бездомный мужчина с рваной на рукаве лежит на полу, когда человек в бежевом досуге использует телефон.
3826438677	Путешественник смотрит на горы.
282960970	Девушка сидит на вершине седла.
1033767085	Двое детей едят еду.
2086678529	Девушка в платье.
2728276857	Группа улыбающихся женщин.
3768348167	Ремонт передней части старого здания.
8099697706	Официант, подающий обед на пляже.
2348924378	Ребенок играет в T-Ball.
3158933877	Человек, стоящий на подиуме с Майком перед ним, с баннером позади него, читающего «Куперский союз».
2156328004	Происходит футбольный матч.
4568583173	Пара, одетая в черное, стоит внимательно и смотрят друг на друга перед большой статуей урны в общественном месте.
283146608	Мужчина, одетый как женщина, поющая.
1368082221	Человек в черной толстовке готовит еду.
4449101561	Черная птица отдыхает на линии электропередачи.
2966930445	Мальчик спит в коляске.
3178357056	Человек, бросающий футбол на стадионе.
2286377428	Женщина поднимает руки и улыбается.
152836785	Мимо дерева человек ездит на осле.
3556485995	Двое мужчин играют в хоккей.
6881071903	Человек на велосипеде, с велосипедной одеждой и шлемом, с проблемами, которые маневрируют по песку с пляжа.
191652362	Две женщины, носящие белые рубашки, красочные шарфы, белые перчатки, темные солнцезащитные очки и шляпы, волнут другим.
20354191	Человек со шляпой готовит барбекю.
6917596231	Шесть мужчин, кажется, реагируют на земльный удар человека, одетого в черный цвет, когда красивый синий проникает в океан и небо, которые, кажется, сливаются с пляжем.
4139974800	Ребенок на мотоцикле улыбается.
5423102604	На этой фотографии находится линия ветеранов, одна из которых дается свернутый американский флаг женщиной -офицером на то, что выглядит как какая -то церемония.
3234375022	Человек в сноуборде с желтой курткой.
3715635007	Дети играют на гигантском произведении искусства.
485245061	Человек присел на снежной вершине.
5283697807	Девушка, одетая в большие пластиковые очки, и белая повязка на голову заглядывает в верхнюю часть копии в твердом переплете «Маленьких людей, которые стали великими» Лорой А. Большой.
3107463441	Два человека строят вместе.
4478571009	Женщина стоит перед знаком.
3024252869	Люди пересекают улицу ночью.
2578161080	Молодые люди смотрят через забор.
7503435144	Человек на красном квадроцикле на двух колесах
3139837262	Мальчик в черных снежных штанах и коричневую куртку ныряют на синие сани перед деревянным забором.
4730838642	Женщина работает барменом.
395805433	Молодой мальчик, плавающий под водой.
3251187785	Двое мужчин работают на парковке.
3998011916	Женщина в красной куртке опирается на детскую коляску, разговаривая с другой женщиной на железнодорожной станции.
4649988027	Дети играют с собакой на улице.
126514207	Ребенок, поднимающийся на стену, в шлеме.
7711982100	Женщина -бегун на трассе в бегущей одежде.
3504881781	Несколько мужчин, загружающих металлическую пушку
4888149239	Женщина фотографирует.
934028208	Молодой взрослый мужчина, носящий шорты, черную рубашку и рабочую фартук, вносит коррективы в велосипед.
2872638234	Мужчина в коричневом платье, стоящем в песке.
214501174	собака в воздухе
358127240	Собака по расплыванию, стоящая рядом с рождественской елкой, нюхающей маленького ребенка, лежащего на полу, когда ребенок играет с игрушечными транспортными средствами.
519059913	Мальчик падает головой в бассейн
2656914235	В этом парке много людей.
6753255813	Это игра 49ers, которая просматривается с домашней стороны, скорее всего, в перерыве из -за американского флага на поле.
3514052896	Молодые девушки танцуют.
3806961324	Человек вне строительства.
2392281446	Подросток и девочка играют на снегу.
243416847	Двое мужчин играют в волейбол
732446750	Два ковбоя, один в синем, а другой в красном, кажутся на лошадях и собираются поймать корову.
626398706	Молодой мальчик в шляпе, играющий в океане.
322563288	Молодая девушка играет на лесном журнале.
1387443857	Двое старых мужчин, сидящих на доке.
2496713113	Человек, подметающий мусор за пределами большой статуи.
1246237064	Лысый белый мужчина в фартуке ужинает один за столом в ресторане, расположенный с полной едой и бутылкой вина.
2694426634	Двое детей, носящих спасательные жилеты, сталкиваются с пожилым мужчиной, пока он ложится на каноэ, в котором они сидят.
388836789	Две девушки, одна в розовой рубашке, а другая в белой рубашке бросает сено в воздух.
13051044	Человек, одетый в бордовую рубашку и черные брюки, маневрирующий марионеток с музыкальным инструментом.
1443807993	Молодая девушка скользит по надутому слайду
14799369	Белый мужчина впрыскивает более легкую жидкость на углевых гриле, выпивая пиво и курят сигарету в лесу.
3415578043	Ребенок, покрытый краской, сидит среди лоток разноцветной краски на поверхности, тщательно насыщенной краской.
608453511	Двое молодых мужчин сидят за столом с домино и женщиной в черном, которая говорит, пока они улыбаются камере.
1001633352	Трое молодых мужчин и молодая женщина в кроссовках прыгают в воздухе на вершине бетонной лестницы.
3385593926	Две коричневые собаки борются в снегу.
3623894108	Женщина, заглядывающая в магазин слесаря.
2040056561	Девушка в комбинезоне делает снежный ангел.
4940289938	Женщина смотрит на ряды обуви.
6921501327	Две женщины, одна в черной шляпе и обе в черных рубашках, и девушка в синей толстовке с капюшоном смотрит на лицо.
4717895395	Двое детей играют на грязи.
3535084928	Есть собака, облизывая свои отбивные.
4407490214	Двое молодых балетных танцоров выступают с мальчиком на колене и девочкой, стоящей на ногах.
3971903221	Женщины в сари исследуют график.
1338219999	Человек в зеленой майке, носившемся на шею, сидит на маленьком диване с открытым окном, обнаруживая человека в белой рубашке на другой стороне окна.
4492480277	Человек подает еду на пищевой подставке.
1791491934	Рабочий сидит возле пилы.
4439089558	Женщина в большой фиолетовой шляпе, длинное синее пальто и мужчина с раковиной, проводя время в городе.
3158097394	Четыре человека, три женщины и один мужчина сидят в баре, разговаривая и выпиты на новом году, собираясь с большим количеством людей на заднем плане.
6342144735	Кавказский мальчик в желтой рубашке и коричневых штанах стоит перед шкафчиками, рядом с сидящей афроамериканской девочкой в ​​розовой куртке и темных джинсах.
4661663561	Мужчина среднего возраста в голубой куртке с капюшоном и клетчатая шляпа стоит со сложенными руками возле городского здания.
3461106572	Пять человек позируют для картины в спортзале.
2432038587	Собака преследует двух гусей.
3533948575	Маленькая девочка, идущая с шлангом.
1450150621	Двое счастливых людей позируют для фотографии.
6267021353	Человек, создающий шарический творение.
1292033319	Мужчина и женщина работают в своем саду.
512991147	Человек, идущий по большой луже воды.
2533076864	Сумка леди проходит через мусор.
3316120400	Скрипач, практикующий в классе.
4684006367	Женщина с темными волосами в клетчатой ​​куртке и джинсах идет рядом с мужчиной в кепке и камуфляжном жилете, который несет длинный крючок и банку.
2884252132	Молодая девушка улыбается во время качания.
3451623753	Наслаждаясь холодной закуской в ​​жаркий летний день.
2867968184	Человек выполняет трюк на скейтборде.
4968285215	Два человека гуляют, и один тащится позади, идя перед зданием, заполненным граффити за каменным забором.
5811788459	Группа людей у ​​океана держит сеть
4942147280	Влюбленные целуются, прежде чем расстаться.
3546342037	Мужчина и женщина выходят замуж на улице.
58579865	Возможно, учитель дошкольного возраста, пытающийся что -то объяснить своему классу, маленькой мышью все равно.
3152980191	Трое мужчин в белых пальто стоят и наблюдают, как мужчина в черной толстовке, наполненной пончиками на большом белом столе.
339800370	Задняя сторона женщины, прислоненной к охране пассажирской лодки, смотрящей на открытый океан.
472860064	Собака прыгает через траву.
12118309	Двое мужчин с темными волосами в очках и черными рубашками едят хлеб, держа руки к камере.
3711340791	Человек работает на крыше.
6342294595	Парень ездит на велосипеде по травянистую тропу.
2150590181	Молодой родео клоун в черной шляпе, бегущий к маленькому ребенку в шлеме, который упал от овец.
6981038311	Человек катается на лыжах в гонке.
237212706	Человек смотрит за пределы своего фургона.
512045825	Пятничная собака прыгает на забор.
2765747519	Младенцы из лаймо-зеленой сумки для покупок
3126522868	Мальчик, одетый в серую рубашку и черные брюки, боулинг с черным мячом для боулинга с оставшимися только двумя булавками.
5918675	Группа мужчин работает на кухне.
1348957576	Блондинка в белой майке и солнцезащитных очках разговаривает с мужчиной, сидящим рядом с лодками на поверхности камней.
5023361024	Джентльмен в бейсбольной кепке и голубой куртке смотрит на океан, а перед ним рукой.
3296150666	Внедорожник, путешествующий через грязь.
3331525712	Поклонник, сидящий на плечах кого -то, машет женщине на сцене, которая говорит Amnesty International.
4661269024	Ковбой становится на колени, чтобы затянуть ботинки.
91083825	Женщина рисует стену зеленого цвета.
415793623	Женщина среднего возраста поднимается на гору.
6635122929	Пожилой мужчина, одетый в синий комбинезон и очки, стоит в магазине с множеством инструментов, держащих несколько небольших кусочков дерева.
4352857810	Женщина в черной майке и шортах слушает наушники и ходит по тротуару рядом с водой.
2134207062	Человек стоит перед магазином.
3173157541	Арабский человек в белой шляпе.
2540360421	Человек без рубашки поднимается на крутое каменное лицо.
1010470346	Двое мужчин в жилетах Florescent стоят рядом с припаркованными автомобилями перед небольшим зданием, в то время как один из них общается с водителем, а женщина на велосипеде видит, что ездит на
1352549200	Девушка держит водяной шланг.
3003011417	Дети гребли на ремесле.
3036382555	Две маленькие девочки идут по листьям.
3701544312	Три девочки потягивают веревку.
2637959357	Собака прыгает через воду на озере
3922716352	Человек в сером деловом костюме, несущий большую книгу и портфель, поднимается на мраморную лестницу.
3476101523	Футболисты взаимодействуют на поле.
7036810145	хоккейная команда празднует победу
3363342011	Молодые люди на улице на вечеринке.
387974450	Собака бежит в полете птиц
137398669	Молодой мальчик ходит по тому, что кажется холодным, хотя путь, по которому он, кажется, исчезает в море зеленой травы.
4855463348	Человек с бородой держит мешок с фруктами.
1944940887	Два мужчины упаковывают пончики в полиэтиленовую пленку.
2613675304	Это ты мальчик с скейтбордом
1501438486	Квотербек, на позиции Статуи Свободы, удерживается противником сзади.
4637052380	Музыкант, играющий на скрипке.
574274795	Коричневая собака бежит после красного фрисби.
1482960952	Три пожилых женщина, идущие сзади.
1780384960	Группа болельщиков, если красные наряды.
2856700762	Два путешественника, несущих рюкзаки, стоят перед дорожкой, терпеливо глядя на что -то и терпеливо ожидая.
1402843760	Пушистая белая собака снаружи.
4478669459	Старший мужчина работает над снежным грузовиком.
3477977145	Две собаки мчатся на трассе.
2481082525	Человек в красной рубашке и человек в белой рубашке и жилете зажима сидят лицом к озеру воды.
4244133155	Женщина позирует на фотосессии.
3134387513	Парень и женщина с напитками в руке.
324355356	Две собаки бегут в лесу.
3725334496	Люди поют с большими бордовыми книгами.
4725674022	Парень делает рогалики в магазине бублика.
2379421650	Человек в зеленом наряде готовит еду
4644979500	Группа пожарных и других работников пытается протолкнуть красную машину, которая была перевернута на свои колеса.
489773343	Молодая девушка в розовом и синем гидрокостюме и негабаритном красном шлепанцах представляет небольшой красный мяч для большой черной собаки, в то время как другая собака смотрит на себя.
6321336904	3 женщины бегают на марафоне с толпой на заднем плане, одна с лейблом Галиной, а другая - лейбл Inga, а 3 -й бегает рядом с ними в синем.
4772237090	Люди смотрят на художественную выставку.
2230620391	Ребенок играет с пряди бусинок.
7119442099	Плавчик мчатся, чтобы выиграть мероприятие.
4730804041	Люди обедают в кафе.
6441444261	Человек находится на доске для серфинга в воде.
7671952322	Баскетболист идет за данком.
7000003068	Мужской футболист вытянул ногу, как будто он только что пнул футбольный мяч, пока мяч летит по воздуху.
6556867543	Хоккеисты во время игры.
2322797357	Гитарная группа играет на сцене.
3544669026	Собака прыгает, чтобы поймать мяч.
400097737	Старик молится на одеяле.
486263903	Группа играет на сцене.
5757492662	Женщина в блестящем синем боди изящно отклоняется назад, протягивая руку вверх и удлиняя шею.
501989700	Человек с гарнитурой на голове сидит в кабине вертолета и имеет руки на элементах управления.
4854666133	Мужчина в синей рубашке и оранжевых шортах смотрит на маленького ребенка, одетого в желтую рубашку и синие шорты с деревьями, включающими фон.
1335877186	Мужчина, держащий синий рюкзак, читает бумагу, и женщина в черном пальто ждет их поезда.
139539078	Один мужчина сидит на школьном автобусе, в то время как другой мужчина, одетый в подходящую рубашку, стоит внутри.
2550645926	Человек в кухне вырезал мясо.
3441959314	Двое мужчин, охлаждающих лагерем.
2406591500	Два мальчика бегают на ухоженную тропу.
2994205788	Человек, спящий на земле в метро.
2358359289	Ребенок прыгает с качелей.
3679707139	Коричневая собака, плавающая через мутную воду.
3564489441	Папа корректирует велосипед дочери.
4970493587	Уличная сцена людей на многолюдном Skywalk, наблюдая за группой мужчин в красном марше на улице внизу.
4680385998	Женщина в красном проходит мимо радужной стены.
4431234782	Человек разгружает движущийся грузовик.
4838851894	Человек в зеленом, проверяет какое-то растение, которое, по-видимому, имеет зеленые помидоподобные овощи.
1572532018	Три мальчика играют на бирке на пляже.
4805567702	Мальчик в синей рубашке отворачивается от камеры, когда девочка в розовом и оранжевом купальном костюме смотрит в камеру перед RV.
1545049746	Молодой мальчик на футболке, пот и красная шляпа, скейтбординг на арене скейтборда, с аудиторией на боковой стороне и синим небом выше.
6800762956	Человек ездит на лодке Группа лебедя.
4731970350	Две молодые женщины, носящие вершины купания и шорты, идут рядом друг с другом, в то время как за ними стоит мужчина в зеленой футболке и красный узорчатый шорты.
3249619521	Три оконные шайбы выполняют свою работу.
248341940	Человек наклоняется, чтобы увидеть камень.
1006452823	Двое детей сидят на качелях.
4864050589	Очень старая женщина в голубом стоит перед кучей вещей, многие из черных мешков для мусора.
1402173695	Человек, кладя мясо на гриль.
2448741990	Человек едет на квадроцикле вокруг трассы.
3185850921	Человек на диване читает книгу.
359173181	Собака прыгает по снежному полю.
2715064456	В рамках в основном пустого здания, похожая на склад, слон, невозможно уравновешивающий себя на багажнике, когда человек наблюдает от близлежащего.
2740013516	Группа мужчин в отражающей передаче держит легкие палочки, стоя на деревянном полу, который имеет наружное освещение.
3179230430	Маленький ребенок, позирующий с тупой собакой.
1605250088	Человек идет с гитарным корпусом.
4586137415	Молодая девушка во всей розовой одежде гуляет.
3087237078	Женщина, держащая миску на арбузе.
371123959	Мужчина смотрит телевизор и ест конфеты.
1409064481	Человек делает тост со своим напитком.
2701892929	Tae Kwon Do соответствует в процессе.
4808416841	Человек смотрит на товары в магазине.
116457850	Четверо мужчин, работающих на землю, двое отводят взгляд, в то время как два других срезают дерево в землю.
4091782118	Счастливый человек, держащий молоток.
717673249	Две собаки играют в траве.
3241298741	Человек настраивает свою гитару перед выступлением
1694114389	Человек в куртке и шляпе катается на велосипеде среди ярких лучей солнечного света, которые транслируются между множеством осенних листьев.
2824227447	Ребенок похоронен по талии глубоко в песке
2966269757	Малыш босиком играет в футбол.
4686013969	Несколько человек молятся на площади.
4946004444	группа мужчин, стоящих на вершине подводной лодки
4447778955	Человек со шляпой, держась с двумя фрисби.
44341119	Трио женщин разговаривает на вечеринке.
88486961	Девушка подключает нос под водой.
630476551	Девушка играет на берегу на пляже.
3165964731	Люди говорят на рынке под зонтиками.
4811949930	Семья матери в Пурпур, отец в зеленой рубашке и шортах Хаки и их двое детей приносят куда -нибудь багаж.
3590593467	Гоночный гонщик на мотоцикле упал с велосипеда и скользил по земле, в то время как еще один гонщик едет.
4434125934	Человек в рубашке с длинными рукавами косит газон.
2317077597	Женщина по телефону стоит в конце входа в метро, ​​в то время как мужчина с черной шляпой смотрит прямо на камеру.
7027910155	Девушка работает над каким -то лабораторным экспериментом, в то время как другая девушка смотрит со скучным выражением.
2644920808	Человек стоит на вершине каменистой горы.
2941677924	Бизнесмен в костюме, кажется, расстроен, и он зажимает лоб, когда он сидит перед несколькими компьютерными мониторами.
3393446245	Пожилая женщина с маленькой собакой на снегу
7558058046	Молодой человек, его туфли и рюкзак на земле под ним, отдых в голубом гамаке, погруженном между двумя маленькими деревьями на берегу реки.
642987597	Улыбающаяся девушка поднялась на дерево.
4973611817	Офицер стоит у машины.
4826445340	Женщина, одетая в разноцветную от плеча, и белые шорты сидят в траве, читающая книгу.
3902127239	Молодой человек проходит через Гранд Центральный вокзал со своей тенью, брошенной световой каскадой из окон.
5604836629	Старик и маленький ребенок смотрят на рыбу.
2546959333	Две собаки снаружи на зеленой траве.
4779706264	Пара идет по тротуару.
183998963	Двое мужчин сидят на диване в комнате.
4523274345	Ребенок сидит на бордюре.
210686241	Мальчик играет в воде.
1563984945	Женщина в голубых штанах наклоняется рядом с женщиной и маленьким ребенком, сидящим за рестораном.
108503753	Вертолет взлетел из аэропорта.
2938362117	Полицейские стоят на открытом воздухе со зданием на заднем плане с китайскими письмами на стенах.
2332186035	Леди, одетая в черное пальто, джинсовую юбку, черные ботинки и черную сумочку, прогуливаясь мимо огромной рекламы дамы, копающейся сквозь сумочку.
251308607	Люди поднимают руки на концерте.
843218288	Мужчина в розовой рубашке с полосками на ней фотографирует, в то время как на него смотрит мужчина в оранжевой рубашке.
3827183336	Латиноамериканская ткани.
2600967348	Женщина в парке держатель своего ребенка.
419518695	Мужчина играет с собакой на снегу.
2873445888	Мальчик, стоящий в воде, делает удар.
2984704498	Женщина держит камеру.
593326301	Спасательные работники, использующие сборщик вишни.
4511704373	Два молодых мальчика играют в лакросс.
356820419	Пассажиры переполнены на поезде.
468608014	Собака кусает объект, предлагаемый человеком.
1427822472	Человек в костюме и грязные платья лежат на улице на кусках картон с закрытыми глазами.
918545497	Молодой взрослый скатил газон.
6832472428	Мальчики кататься на катаниях на волне
3313232606	Команда мужчин бегает бегает вокруг апельсиновых конусов.
2403376030	Собака и ее владелец бегают.
343301629	Женщина из брюнетки в красной рубашке, нанося макияж на брюнетку с закрытыми глазами, также в красной рубашке.
2747474694	Несколько человек стоят снаружи на тротуаре, в то время как пожилой мужчина в полосатой рубашке идет по улице перед ними.
2640153227	Маленькая девочка ест два печенья.
199463720	Два байкера велосипия вдоль улицы.
3631671718	Маленькая девочка качается в бейсболе.
732671252	Два мальчика сидят без рубашки на батуте.
2465114852	Офицер стоит возле куста.
3396275223	Исполнители исполняют игру.
2441818043	Человек работает по расщеплению дерева.
2527303359	Девушка, идущая по пляжу босиком.
2396100671	Мальчик в костюме сидит на велосипеде.
267041173	Люди проверяют компакт -диски на стойке.
2284231661	Четверо счастливых людей сидят на стульях.
640173336	Мотоцикл Трек и Райдер.
2234368402	Ребенок в пальто и шляпе стоит в желтом дверном проеме, а женщина в пальто и шляпе стоит снаружи, держа чашку.
3201259322	Три девочки в синем, одна делает стойку на руках и расколоты на баскетбольной площадке с людьми на заднем плане.
6781418332	Человек в красном и черном катания на лыжах.
6225280494	Бегун прыгает через препятствия.
7292157214	Артист, раскручивающий толпу.
47304629	Группа, в том числе клавишник, гитарист и барабанщик, выступает на сцене, освещенной Pink Lights.
1542970798	Этот человек ремонтирует трубы.
86198383	Человек в газовой маске убирает туалет.
4503067869	Человек в серой куртке улыбается камере, когда он идет по влажному городскому тротуару, сопровождаемому человеком с серой клетчатой ​​рубашкой и рюкзаком.
4717966711	Женщина кусает куриный шампур.
485184060	Женщина, идущая на луже воды.
4940658755	Пожилой мужчина стоит возле магазина.
1869706826	Женщина в черном фотографирует.
3875347394	Пожилой мужчина, держащий кучу сетей.
6141300695	Вратарь -мужчина в зеленом и красном мяче держит футбольный мяч, рядом с ним находятся два других футболиста в красных майках.
4628572465	Девушка в белом топе сидит между двумя другими людьми с большим эскизом -панелью перед ней.
2347921097	Две собаки играют вместе на кровати.
978580450	Ребенок выходит из воды.
5423856409	Этническая женщина в фиолетовом фартуке сидит на полу, формирующейся с плоскими продуктами, в то время как другие готовит к огню на большой круглой сковороде.
4752874127	Человек, выступающий за странное сценическое шоу.
8251604257	Улыбающийся мальчик со светловолосой и сеткой на шесте уходит от прилива на пляже, разбросанном с камнями и морскими водорослями.
