uid	text
2532047708	Один парень с коричневой рубашкой с коротким рукавом, играющий на скрипке, и другой парень в красной рубашке с длинными рукавами, играющей на банджо внутри с шторами вниз.
4081871022	Двое взрослых оглядываются на улыбающегося ребенка
2225642606	Двое мужчин сажают дерево
2573969957	Два солдата стоят с детьми.
3319737840	Музыкальная группа выступает на сцене.
2955099064	Три игрока в регби захватывают мяч.
4698362761	Группа солдат марширует на параде.
7627629540	Человек копает целое в песке.
1412361982	Кто -то наблюдает за огромным океаном.
164428441	Семья садится в поезд.
4972742834	Азиатский мужчина в шляпе Нью -Йорка Янки и шорты стоит снаружи с его лицом, подкрепленным его рукой, а нога поднялась на кирпичную бордюр.
3859858162	Человек в полосатой рубашке бежит.
3990927873	Женщина сидит перед компьютером.
2588625139	Два мальчика в джинсовой ткани играют с хула
2419569803	Женщины, держащие микрофон, поют в баре.
1389264266	Девушка с розовыми полосатыми волосами и меховым уггсом оглядывается назад, пока девушка идет рядом с ней.
6971364322	Человек, носящий синий борьба с эмблемой США, борется с другим человеком в соревнованиях.
2837640996	Человек разговаривает по телефону с ногами.
1089181217	Энергичная коричневая собака бежит
4159174548	Группа мужчин, состоящих из скрипача, труба, французского игрока и певца, выступают на сцене, в то время как на заднем плане смотрится на заднем плане.
514905846	Ребенок, носящий галстук, прыгает с шагов.
3435015880	Парень и девушка прыгают в воздухе
4215128854	толпа людей, идущих по улице
4646346574	Двое детей наслаждаются мороженым.
4855382104	Молодой человек, который просто устал ждать кого -то или нуждается в том, чтобы немного поспать, прежде чем он путешествует на велосипеде.
5262731925	Человек в рубашке на пуговицах и джинсах, наблюдающий за другим мужчиной в строительном автомобиле, выкапывающем грязь с строительной площадки.
4643997206	Человек в зеленой рубашке и белая шляпа рыбу, стоя на скале с видом на водоем с двумя лодками на нем.
3404978479	Девушка в комбинезоне играет на качелях.
2924259848	Человек едет на грязном велосипеде.
4569926879	На этой фотографии изображена группа гуляющих людей, а один мужчина держит бутылку вина, передавая бокал вина женщине, идущей рядом с ним.
2429399563	Группа людей, наслаждающихся своей партией.
3367384342	Человек катается на осле в соревнованиях
5828028061	Пожилой мужчина, играющий на гитаре на сцене.
204886976	Статуя мрачных велосипедных гонщиков.
2318659263	Белая собака бежит по снегу.
8025522249	Три мужских джазовых музыканта, все в черном, играют на нескольких инструментах на сцене на джазовом фестивале.
2430234766	Люди проходят прослушивание на сцене танцы.
4268485193	Пять мужчин ремонтируют горные велосипеды.
2547957252	Жених и невеста стоят в окружении многих других за пределами здания; Жених держит воздушные шары.
2535619827	Два человека приседают в тусклом переулке.
3178525519	Женщина прыгает и позирует для камеры.
3395052059	Баскетболист едет в обруч.
6993506553	Человек без рубашки, бегущий в гонке.
423167388	Мужчина в серой куртке стоит снаружи на тротуаре и лицом к другому мужчине, у которого на штативе большая камера, в то время как другой человек держит белую подушку с бумагой.
3335985175	Несколько человек занимаются традиционным танцем на улицах города со многими зрителями на заднем плане.
6315308573	Велосипедисты мчатся по улице.
3700374214	Две девушки делают произведение искусства.
2418265815	Женщина в коричневых штанах и зеленое пальто извести, проверяет что -то в двигателе металлического зеленого автомобиля, на стоянке.
452385803	Мужчина в синей рубашке наблюдает за человеком в черной рубашке, а джинсы придерживаются лопаты, встроенной в кусок грязи в саду.
19719902	Банда борьба на ферме на сцене в кино.
344865045	Белая женщина с желтой вершиной и белыми шортами на грунтовой дороге с деревьями на заднем плане, которые будут бросить палку.
543940240	Четверо детей прыгают на батуте.
8154670501	Двое мужчин, один в красном и один в черном, соревнуются в марафоне, за которым следуют мотоциклисты и третий конкурент.
5006965263	Группа людей собирается вместе, чтобы молиться.
3541162969	Женщина, ныряющая в синем купальнике.
4050304997	Люди в районе торгового центра.
801607443	Два человека качают, лазание возле воды.
2966901532	Человек в бассейне плавает.
1346529555	Собака в воздушном воздухе заканчивает красный мяч.
3723840426	Двое мужчин стоят вокруг миски.
3336065481	Молодая девушка скользит по апельсиновому слайду
6889203488	Восемь молодых людей, практикующих футбольные навыки.
2955813024	Семь человек стоят вместе в огороженной области, разделенные на две группы, а взрослые стояли в одной группе, а молодые люди стоят в другой.
3006441810	Два человека убирают зелень на закате.
4021508253	Черная леди в ботинках и длинное пальто сидит на скамейке в поезде метро с наушниками в ушах.
3204686006	Четыре человека на разных стадии сандинга на снежном холме, в то время как собака игриво преследует одного из них.
2180480870	Собака проходит через траву.
385452927	Женщина, играющая со своей собакой на пляже.
3316046339	Байкер ездит в лесу.
4940921321	Мужчина в синей рубашке, едущей на велосипеде.
7284206940	Черная машина мчатся по грунтовой дороге.
2257631407	Дети играют вокруг.
408986190	Человек срезает снег между двумя транспортными средствами.
2141692397	Человек в темной толстовке с капюшоном прыгает на уличный фонарный столб, украшенный праздничными огнями.
2214596481	Куча строителей работает на площадке, в то время как транспортное средство экскаватора образует передний план.
458730998	Это здание не в хорошей форме.
2232718966	Женщина в пурпурных леггинсах и черный Джек стоит перед зданием в переполненном городе.
4930785573	Человек в ковбойской шляпе едет на коричневой лошади.
1341529446	2 человека, один в синей рубашке. Другая апельсина отправляется на велосипеде в стране с красивым оранжевым закатом позади них.
2403832405	Человек играет сккрабль на кухне.
4637931300	Человек в апельсиновом строительном жилете идет на параде с ребенком на вершине плеч, носит воздушные шары.
2856564292	Мужчина среднего возраста в зеленой куртке разговаривает с другим мужчиной среднего возраста в голубой футболке.
2710280476	Двое детей смотрят, как собака проходит через синий огороженный курс по отношению к человеку, держащему сканер и микрофон.
4116163419	Человек дает презентацию.
4484549063	Пожилой мужчина, одетый в джинсы, и пухлая темная куртка играет в аккордеоне, сидящий перед каменной стеной.
4905392047	Женщина, загоняющая на крыше здания в черном купальном костюме, с другими зданиями на расстоянии.
6371136393	Двое мужчин, один из которых оделся как монахиня, а другой в рубашке с коротким рукавом, бегут в осенней обстановке с озером на заднем плане.
2532294586	Маленькая девочка в розовом цвете.
4974671375	Люди в воде с досками для серфинга.
4888017896	Двое мужчин сидят за столом, один из которых курит, с двумя напитками на столе, глядя в область перед ними.
3051972592	Солдат -мужчины в зеленой военной усталости, осматривая старое металлическое оружие, помещенный на ложе травы.
64086350	Пожилая женщина питает торт пожилую мужчину.
2736819867	Женщина с ее спиной к камере и еще одна молодая женщина, стоящая на улице, полная машин, стоящая рядом с Мерседесом.
4696281191	Темноволосая женщина в белом платье приспосабливает свой высокий каблук, когда она стоит рядом с столом с белой скатертью и двумя стульями рядом с водоемой.
27590618	Три человека сидят в траве.
381505599	Музыкант и группа играют песню.
123628218	Три человека, один с черной рубашкой, один с темно-синей курткой и один с красной футболкой, работая в офисе с большой грязной книжной полкой.
4930533574	Старик едет на велосипеде по улице.
4775132222	Мать смотрит на своего ребенка.
484814224	Человек на жарке этнической еды.
3744578572	Человек работает над машиной.
3452831489	Женщина в зеленой рубашке размахивает веревкой.
7202153106	Этот человек находится в гонке на велосипеде.
228646477	Человек, работающий в механической цехах.
3139289763	Белокурая девушка с хвостиком и белым свитером сидит за столом с ноутбуком, глядя на черный связующий на коленях.
210839948	Блондинка в красном топ -скалолазании.
3429685220	Работник из дерева, строящий лодку.
986127455	Мимо проходит женщина в черном костюме.
5852468422	Молодая девушка, танцующая перед группой, состоящей из скрипков, флейт и других музыкальных инструментов.
3027255100	Человек играет на пианино во время пения.
1802092493	Четверо маленьких детей оделись официально позы для потери с двумя мальчиками, стоящими впереди, и две девочки улыбались сзади.
3475969992	Группа выступает на сцене.
2514581496	Белая собака пытается прыгнуть на стойку.
1401961581	Ребенок находится в жгуте с зрителями.
40302299	Куча детей веселятся и смеятся.
4808132639	Длинноволосый барабанщик откладывает ритм.
6339824458	Женщина на велосипеде.
5511459001	Рыжатый мальчик стоит рядом с трибунами рядом с двумя другими детьми, когда едят ярко -синюю закуску из чашки.
3321248380	Человек на рынке.
4481311242	Человек, управляющий конусами мороженого.
208469029	Молодая женщина и девушка осматривают камеру.
2230503574	Серый мужчина с белой рубашкой и черной курткой пытается положить коричневую маску на лицо.
1303550623	Девушка выделяется на железнодорожных путях.
3701509233	Лодка плавает в воде.
264141937	Женщина в чемодане, полном денег.
4725662892	Люди в магазине ждут, чтобы заказать еду.
3027458420	Светловолосый мужчина в белой рубашке охватывает микрофон и, похоже, поет с закрытыми глазами, когда окружены двумя темноволосочными мужчинами в темных рубашках в затемненной комнате.
1434005938	Человек с рюкзаком в поле
4930032075	Люди празднуют особым образом.
2791640741	Двое мужчин, стоящих рядом с огнем ночью.
2597088734	Маленькая блондинка держит бутерброд.
1516994798	Мужчина с длинными волосами, усами и бородой держит гитару и сидит перед флагом США.
5995817000	Молодая девушка в белой футболке и синяя юбка в светлой шляпе стоит в реке рядом с большой скалой.
3089107423	Человек что -то завещает видео.
81370406	Блондинка приближается к банкомату.
304943321	Люди фиксируют велосипеды в лесном месте.
4507759934	Мужчина и женщина держат одну из двух рук маленькой девочки, пересекая улицу, на расстоянии - велосипедист.
5447755663	Этот парень, наконец, выбежал из 100 -фунтового мешка метамфетамина, который он нашел, он, наконец, спускается с чердака.
3344411431	Группа мужчин поет и играет инструменты.
3064443326	Человек с красной банданой на лице выглядит на заднем плане на заднем плане в бунном снаряжении.
2741802133	Три человека; Один педаль, играя на барабанах, один играет на пианино и одну, как педали, так и рулевое управление, перемещают тип мобильной группы на улицу.
4299331724	Пожилая женщина с красными туфлями, розовым шарфом, серой шляпой и держащей сумку, ведущей разговор со старшим мужчиной с красными брюками, зеленым пальто и зеленой шляпой.
201314419	Пара наслаждается закатом в круизе.
4673846067	Люди смотрят на картину Шер.
2987588136	Две азиатские женщины, обнимающие за пределами внедорожника
4435168569	Девушка уравновешивается на ее руках на балке гимнастического бака с одной ногой в воздухе и одной ногой вниз с ногой под лучом.
4898695163	Два азиатских мужчина с касками на красном скутере проезжают мимо двух человек, стоящих на коленях на дороге с двумя корзинками по бокам.
704836271	Четверо детей плавают в бассейне.
62353372	Линия мужчин в белой форме с бледно -голубыми клапанами на плечах, а также некоторым типом золотого значка на их груди ругается сержантом.
2937882774	Девушка, одетая в пару красных леггинсов и шерстяное платье, прогуливается у окна магазина в наушниках, выглядящих беззаботными.
3629664676	Черная собака дергается за зеленую веревку.
4564452393	Мужчина, толкающий корзину с леди.
313238061	Пожилой мужчина с голубыми очками на голове, стоящий в группе других людей, в которых в плавании.
3560081723	Человек делает трюк на четырехколетом.
418310966	Новорожденный ребенок отдыхает после родов.
6206278823	вратарь, готовящийся защищать сеть
2113530024	Группа парней, играющих в футбол на поле.
2356153548	Группа людей, ожидающих автобуса.
4847349393	Беггер, бегущий по улице.
3475751336	Молодая девушка на фестивале в шляпе с коровьими рогами и солнцезащитными очками, натягивая ящик для молока на колесах.
2897143731	Три человека сидят в комнате вместе.
3014609505	Четыре игрока в футбольной команде стоят на поле, в то время как один из них держит желтый мяч и разговаривает с рефери.
21833287	Трое мужчин в красных, белых и синих рубашках, один из которых подключает его уши, и все они смотрят на что -то на расстоянии.
2592019072	Маленькая девочка бежит по двору.
4695704555	Человек в одежде монахини едет на высоком велосипеде посреди улицы, с синим велосипедом, поднимающимся за ними.
4460243390	Женщина, смотрящая на свой мобильный телефон.
2249688223	Команда A1 стоит под дождем.
4448064784	Человек роллерс в парке.
1901867746	Женщина с очками, приготовление пищи.
4469153514	Дети, играющие на детской площадке.
2507349105	Молодая женщина пьет воду в бутылках.
3441399292	Коричневая собака прыгнула на красное препятствие.
3007214949	Двое детей подпрыгивают на батуте.
6321643151	Параплегический (с протезированием) в баннере финишной линии идет рядом с мужчиной среднего возраста в желтой футболке.
2832487464	Собака перепрыгивает через луч
244760289	Трое мужчин, стоящих в приливе на пляже.
3064443326	Молодой человек с красным носовым платком над лицом - главным центром, в то время как люди, носящие защитные доспехи безопасности, находятся на заднем плане.
5220880759	Мужчина принимает душ рядом с окном.
4200109001	Два мужчины на лифте вишневой сборщика, один в рубашке цвета хаки, а другой - желтый, работающий на потрескавшейся стороне здания, с красными цветами в окне рядом с ними.
1107246521	Черная собака наклоняется, чтобы получить веревочную игрушку.
2544426580	Мальчик играет с грузовиком.
421706022	Полицейский продолжает смотреть парад.
424379231	Корги ходит по тонкой синей платформе.
477518083	Несколько человек собираются возле области с деревом, большим количеством велосипедов и некоторым мусором, включая старые шины.
3259160693	Человек танцует на коврике перед толпой.
2107091533	Пожилой мужчина идет по улице.
4970594489	Старуха, стоящая рядом с мешками вещей.
2252722473	Человек в очень теплой одежде.
5835573414	Мужской танцор для крана в черных подтяжек и одежда рубашки перед музыкальным трио на сцене с одной ногой, поднятой, когда он находится в середине танцевального движения.
6201072279	Один человек, кажется, готов ударить другого, испуганного человека на голове молотком, в то время как третий человек смотрит на заднем плане.
2168723623	Самолет пролетает над головой, когда военные люди стоят в внимании, флаг дует на ветру, когда леди в красном смотрит в сторону камеры.
1559295897	Человек стоит на мошной земле рядом со спокойным водоемом, держась по шесту и ловя рыбу и ловя рыбу в воде.
3557316485	Человек катается в скейт -лунке
4971478897	На этой картинке 3 человека, человек, который просматривает какой -то объект, другой смотрит на что -то еще, возможно, не на картинке, и маленькая девочка с широко открытыми ртом.
4056514744	Два человека листовины на тротуаре.
177591612	Два парня выступают в шоу.
2498897831	Три молодые девушки позируют вместе снаружи.
2736902411	Две девушки сфотографируют себя
3591461782	Мужчины в родео пытаются приручить быка.
3202281074	Стол покрыт различными чашками.
4054108343	Черный и кавказец сидят на длинной скамейке в парке, и черный человек что -то указывает на белого человека.
6858310184	Человек в бордовой шляпе, красном капюшоне и ярко -зеленых штанах выполняет воздушный трюк на сноуборде на фоне деревьев.
4831573541	Толпа людей, выходящих на улицу.
4732642723	Один человек находится в каноэ на озере, окруженном заснеженными горами, создавая идеальное голубое фон.
5847749710	Бейсбольный матч, где красная команда только что вытащила белого бегуна «из -за низов, поймав мяч.
460478198	Две собаки играют у берега.
761000744	Дети, играющие в футбол в солнечный день.
6039214277	Человек, ударяющий по балетной позе на крыше.
4480393247	Афроамериканская женщина толкает синюю тележку по тротуару, в то время как мужчина в коричневом плащном слое использует телефон.
2949497756	Две коричневые собаки пахнут лицами друг друга.
4913813677	Молодой человек с красной, перевернутой назад, находится в воздухе, когда он выполняет трюк со своим скейтбордом ночью в сумерках.
732671252	Два мальчика расслабляются на батуте.
4980391949	Человек в синей рубашке и красной куртке осматривает хот -дог, который он держит, в которой есть необычайно маленькая булочка.
3302823368	Официант, принимающий заказы для клиентов.
533044058	Человек стучит по камням с молотком.
3514603772	Два человека что -то исправляют.
4556897985	Коричневый мужчина со очками носит черный костюм, синюю рубашку и розовый полосатый галстук во время прогулки по улице.
2194794307	Толпа людей в слегка снежно, открывающейся деревьями слева и зданиями на заднем плане.
3036641436	Мальчик сидит между двумя девушками на качелях.
85707684	Человек, сидящий в магазине ткани, работает.
1162606352	Друг покажи тебе, что они приготовили.
720845413	Два человека на пляже, обращенных к воде, оба сидят на возвышенной деревянной платформе, одетая в красные рубашки и головы, почти полностью защищенные от установленного американского флага.
1737441377	Человек в белой одежде и апельсиновый пояс стоит у телеги с мальчиком в голубых джинсах, когда они смотрят на большую стопку зеленых, круглых продуктов.
2537801630	Испанские мужчины играют музыку в городе.
2810289270	Мужчина в белой рубашке, предположительно доктор, слушает сердце молодой женщины с помощью стетоскопа.
2508918369	Двое детей играют в бассейне.
4637943700	"Молодая женщина в футболке ""I Heart Bill Clinton"" готовит мясо на гриле в общественной зоне для пикника, в то время как двое молодых мужчин общаются за ней и велосипедист и мотоциклист на ближайшей дороге на заднем плане."
3169199340	Молодой мальчик открывает свои рождественские подарки.
2324804923	Делеон говорит в микрофон.
157557961	Парень, указывающий на гигантскую ежевику.
107368840	Две женщины читают журнал.
2768662025	Мальчик бежит по улице.
3548430221	Женщина на коленях гладит двух щенков.
4832224164	Мужчина в белой рубашке и черной сумке стоит у дерева с группой других, в основном одетых в черное.
1432506301	Две машины мчатся на перетаскивании.
3726980861	Человек на улице играет на гитаре.
4540165999	Люди под синим зонтиком ходят.
2447972568	Мужчина бросает девушку в воздух.
2572575687	Молодой мальчик смотрит на книжку с картинками.
2696394827	Собака и птица вместе в воде.
4533793084	Толпа людей, держащих политические знаки.
4199552427	Ребенок демонстрирует свою снежную лопату.
303102907	Это четыре студента, один из них пишет.
3937854352	Леди, глядя на несколько листов бумаги.
2256133102	Человек свисает с веревки на скале
3530687486	Женщина дует на молочно -водоросль в поле.
5491874786	Трое мужчин готовит на кухне.
3458125058	Несколько героев мультфильмов находятся позади молодой девушки, сидящей в высоте с ведром и губкой перед ней.
59032663	Группа мужчин проводит встречу.
3137061312	Поезд на станции
4888309413	Стоя в толпе людей, мужчина с темными волосами держит светловолосого маленького мальчика на вершине своих плеч, который выглядит очень уставшим.
2230363237	Люди за пределами здания веселятся.
4669478070	Два человека работают на продовольственной стенде.
7325899094	На белой доске с красным дизайном мужской серфер ловит бирюзовую волну, в то время как двое других ждут большего количества волн в темно -синем море.
6956952881	Мужская гимнастка, качающаяся от двух обручей.
3105743276	Группа людей на горной тропе.
6716993355	Женщина, одетая в темно-синий наряд, покрытый краской, стоит перед окном, на котором есть частично раскрашенная женщина-мультипликационная женщина, которая говорит что-то на французском языке.
543264612	Маленький мальчик держит несколько весов.
2690702549	Четыре молодых мальчика сгибаются за камеру.
3353400143	Мотоциклист в желтом.
3189055735	Двое мужчин, один в черной бейсбольной кепке и свитере, держащий буклет, в то время как второй парень в коричневой кожаной куртке считает деньги в ресторане Burger King.
4104420147	Люди едят в азиатском ресторане.
4857076027	Группа людей, выходящих из фургона.
6174401215	Человек режет растения в саду.
2282600972	Лыжи на вершине горы.
1255504166	Маленький ребенок в воде с всплеском окружает его, в то время как белые облака плавают над горами.
3024022266	Молодой мальчик серфин на голубой воде
2252299187	Изображение группы, выступающей перед фанатами, одна на барабанах, три гитары и клавишник.
7043828775	Амиш Гай играет в гольф и ходит
2145008658	Человек с лысой в обычной одежде удивляется чем -то, что происходит за кадром - вероятно, комедийным выступлением.
3589267801	Коричневая собака с коричневым воротником копает песок.
3528715437	Причудливое кафе на свежем воздухе в солнечный день.
4582690868	Молодая толпа на мероприятии или вечеринке.
201965684	Двое мужчин мчатся по грунтовой дороге на велосипедах, в то время как горстка наблюдателей смотрит из -за забора.
241347300	Футболист, сзади, сзади другим игроком из другой команды перед толпой.
74641706	Четыре человека стоят рядом.
3382679230	Женщина дует массивный пузырь.
2940974439	Отец проводит время со своими детьми.
3711606914	Молодой ребенок, едущий на грязном велосипеде на трассе.
8190802361	Молодой человек делает трюк на скейтборде, в то время как два парня делают фотографии, а другой - на скутере.
4695983839	Мужчина играет в удар с юбкой.
4888366529	Леди в короткой юбке играет музыку на свежем воздухе.
1500989694	Темноволосая женщина в серой рубашке с кремовой рубашкой на ней и джинсами, идущими по парковке мимо синей машины.
787401823	Молодая женщина в темной шляпе сидит на чем -то в большом краю воды с зелеными горами на заднем плане, а ее ноги находятся в воде.
3017871294	Маленькая девочка в купальнике на пляже на краю воды между большими камнями. Женщина с.
5290804615	Один мужчина среднего возраста в голубых джинсах, праздничный красный жилет и мятный зеленый рубашка стоит перед большим камином, глядя вниз, когда он держит рождественский чулок в руке.
2650620212	Черная собака, идущая рядом с бассейном.
4025432630	Человек с бородой, несущей нарезанную древесину.
200778628	Маленький мальчик, играющий в футбол в парке.
3574962735	Люди собираются на пристани и пить пиво.
3162045919	Человек в серфингах гидрокостюма.
4029583519	Люди стоят за столом на ярмарке.
4920339166	Блондинка -подростка сидит одна
7651090648	Женщина, стоящая за подиумом.
3533484468	Молодая пара в оживленном городе
3888267140	Старуха работает официанткой.
2979914158	Девушка в купальном костюме ездит на качелях.
4758565051	Пожилой мужчина в голубых джинсах стоит в поле, где на заднем плане находится небольшой самолет.
3361636074	Человек согнулся рядом с хоккейной целью.
3579149820	Человек в зеленой рубашке с сигаретой во рту играет в боулинг, а три человека смотрят.
127332812	Пожилой мужчина, похожий на уроженца, сидит и работает над созданием предмета, который выглядит похожим на его шляпу или сумку, которая находится рядом с ним.
3094823646	Певец группы лысой поет в микрофон, в то время как гитарист играет рядом с ним.
3246505968	Маленький ребенок, ест еду в ресторане.
7473971602	Женщина, сидящая возле велосипедной стойки
7598674	Человек в спортивной куртке и джинсах шьет сеть.
4692746525	Среди толпы людей на свежем воздухе стоит натуральный старик в военной кепке и гражданском костюме.
508929192	Трое детей играют в бадминтон.
2551007516	С городским пейзажем зданий на заднем плане молодая женщина с длинными волосами брюнетки свисает с веревки над травянистым полем.
3353295436	Две индийские женщины идут друг на друга.
4542251311	Скейтбордист с коленными подушками получает немного воздушного времени после того, как выпрыгнул из миски в скейт -парке.
4860408730	Человек без рубашки стоит в толпе.
2819000497	Женщина -солдат, помогающий пожилым людям
2374247382	Ребенок едет на деревянной лошади.
369802520	Черная собака идет по снегу.
2743652730	Один маленький мальчик стоит в доме на одной стороне окна, в то время как другой мальчик брызгивает окно шланг.
326280022	Женщина толкает тележку, полную яиц.
2443512473	Соревновательная собака, бегущая между полюсами
5482951453	Китайские работники работают на фабрике.
5152631402	Группа уличных музыкантов, закладывающих музыку.
3323952123	Милый черный играет в снегу.
4852829439	Человек ждет, чтобы разместить свой заказ.
2955673642	Белый спортивный автомобиль ездит на асфальтированном участке.
3350381109	Человек стоит на железнодорожной станции в сумерках, свет от потолка освещает землю, но скрывает фигуру; Фигуры Тень растягивается перед ними.
5903121771	Человек собирается ударить по воде.
3596428453	Беггер носит робот шляпу.
3902721920	Мужчина и женщина, оба толкающие коляски с детьми в них, останавливаются и смотрят друг на друга.
1770036088	Женщина и маленький ребенок лежат в постели.
254901702	Мужчина бросает фрисби.
2705922270	Две девушки помогают очистить грязный дом
3944497603	Автобусный работник спит на выступе здания.
3345621370	Человек, держащий микрофон, окружен с обеих сторон двумя людьми, которые держат музыкальные инструменты.
4892890793	Четверо мужчин, сидящих на улице на стульях.
1410585992	Маленький ребенок гладит животное.
2949758450	Человек в черной рубашке и белых шортах стоит с ногой на стуле за столом, установленным с настольным теннисом и веслом на заднем плане.
6320815199	Кенийская женщина бежит на марафоне.
5802826308	Молодой мальчик на маленькой лестнице, смотрящий через телескоп, у него есть серые спортивные штаны и синяя рубашка, а чуть ниже - маленькая девочка с розовой рубашкой и черными брюками, которая также просматривает телескоп.
441921713	Птица приземляется на перчатку человека.
2277299634	Человек на оживленной улице.
2429366041	Женщина в белой блузке и женщина в белой блузке с черными луками слушают iPod во время танцев.
4733999649	Там силуэт человека на пляже, пинающий его ногу в воздух, в то время как солнце садится перед ним.
8110271708	Группа футбольных товарищей по команде сражается за футбольный мяч, в то время как на стадионе, полном сторонников.
3216866097	Группа людей танцует.
4574070624	Четыре молодые девушки позируют для картины.
4532756721	Двое мужчин курят за пределами парка.
7914696584	Три мальчика со старыми шинами, двое толкают их перед ними, а один несет его, идущие к пожилую мужчину с красной шляпой.
